search_term,file_path,line_number,context
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,283,"cnn,CNN,NEURAL_DISAGREE_12,6939,277691,1,Infilteration,0.12151267379522324,-1.9781829118728638,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,1.0748785734176636,Trapezoidal rule,32,0.9996427222474427,-0.07523585117022091,0.07523585117022091,0.06999474455147285,False,2.5650870421835186,0.9391047637282048"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,284,"cnn,CNN,NEURAL_DISAGREE_12,6939,277691,1,Infilteration,0.12151267379522324,-1.9781829118728638,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,1.0748785734176636,Trapezoidal rule,64,1.2090364716620028,0.1341578982443392,0.1341578982443392,0.12481214302911751,False,2.824079406719027,1.0851982207010957"
vit,results/stage14_integrated_gradients/stage14_3b_ig_completeness_audit.csv,285,"cnn,CNN,NEURAL_DISAGREE_12,6939,277691,1,Infilteration,0.12151267379522324,-1.9781829118728638,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,1.0748785734176636,Trapezoidal rule,128,1.1442197003595713,0.06934112694190775,0.06934112694190775,0.06451066069856803,False,2.7983221481268297,1.064604449000742"
vit,results/stage14_integrated_gradients/stage14_3b_ig_numerical_selection.json,29,"      ""semantic_role"": ""Sensitivity control only"","
vit,results/stage14_integrated_gradients/stage14_3b_ig_numerical_selection.json,35,"      ""semantic_role"": ""Single benign reference sensitivity baseline"","
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,12,"CNN_FN_01,cnn,CNN,FN,20087,116825,1,Bot,0.5,0,0.4791028499603271,-0.08363738656044,1.1920928955078125e-07,benign_reference_32,32,0.0606205523643268,-5.219524258747697,5.135886872187257,128,5.138122724567522,0.0022358523802648,0.0022358523802648,0.0004353391022634,True,8.492191531183279,2.193744483422227,6.815157127875401,-1.6770344033078797,0.7183106765930628,0.5419852748255642,0.2583357679077364,0.364704535660418,0.1764705882352941,0.7093750000000001,0.0135857595290602,0.0616029784899314,Modera"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,13,"CNN_FN_02,cnn,CNN,FN,33027,52627,1,Infilteration,0.5,0,0.2267839163541793,-1.2265609502792358,4.4703483526031824e-08,benign_reference_32,32,0.0606205523643268,-5.219524258747697,3.992963308468461,128,3.984674381236321,-0.0082889272321398,0.0082889272321398,0.0020758836462534,True,12.573466044287994,2.827241522568332,8.279070212762159,-4.294395831525836,0.6294213179036642,0.6225230217234223,0.0103279765518175,0.3984217885872297,0.1111111111111111,0.76875,0.0204106851696126,0.0973731271154205,Mode"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,14,"CNN_FN_05,cnn,CNN,FN,37967,7008,1,Infilteration,0.5,0,0.1326914876699447,-1.8773679733276367,1.4901161249358807e-08,benign_reference_32,32,0.0606205523643268,-5.219524258747697,3.34215628542006,128,3.336394898471041,-0.0057613869490191,0.0057613869490191,0.0017238532423372,True,7.585147195018747,1.998955097821844,5.4607710467448936,-2.124376148273852,0.6915772328516993,0.607286244219353,-0.0684991716739901,0.387387326725562,0.1111111111111111,0.70625,0.0187291756187384,0.114166974017694,Moderate"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,15,"CNN_FP_01,cnn,CNN,FP,11552,5487,0,Benign,0.5,1,0.5004724264144897,0.0018897578120231,5.960464477539064e-08,benign_reference_32,32,0.0606205523643268,-5.219524258747697,5.22141401655972,128,5.207462431702157,-0.0139515848575628,0.0139515848575628,0.0026719936042833,True,16.044846808690146,3.499321953708344,10.626154620196154,-5.418692188493994,0.5883067999835824,0.5722918340871473,0.1443656277559722,0.3475755222804371,0.0526315789473684,0.625,0.0344977426311005,0.1569565830301433,Moderately refer"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,16,"CNN_FP_02,cnn,CNN,FP,28212,191024,0,Benign,0.5,1,0.5659505128860474,0.2653480172157287,1.1920928955078125e-07,benign_reference_32,32,0.0606205523643268,-5.219524258747697,5.484872275963426,128,5.488799902472504,0.0039276265090784,0.0039276265090784,0.0007160834950142,True,13.811037710505923,3.1609469751358423,9.649918806489216,-4.16111890401671,0.5964323065176512,0.5726357370564856,-0.0277428790157681,0.312218316813905,0.0,0.60625,0.02023412777438,0.0948668669974424,Moderately reference-stable,P"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,17,"CNN_FP_03,cnn,CNN,FP,22418,274755,0,Benign,0.5,1,0.586410641670227,0.3491467535495758,2.980232238769531e-07,benign_reference_32,32,0.0606205523643268,-5.219524258747697,5.568671012297273,128,5.563215176227254,-0.0054558360700189,0.0054558360700189,0.0009797375456317,True,13.985277525706342,3.2228214571829192,9.774246350966797,-4.211031174739545,0.6013162967786518,0.5736273539675578,-0.0339923549282675,0.3151945072900954,0.0,0.60625,0.0269296675245435,0.1845780145636535,Moderately reference-stabl"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,18,"CNN_FP_04,cnn,CNN,FP,15047,164648,0,Benign,0.5,1,0.7018671631813049,0.8562048077583313,5.960464477539064e-08,benign_reference_32,32,0.0606205523643268,-5.219524258747697,6.075729066506028,128,6.050671004134548,-0.02505806237148,0.02505806237148,0.0041242889696347,True,15.839323413477118,3.547891623055853,10.944997208805834,-4.894326204671286,0.638568477340575,0.5767901876569883,0.173119290154256,0.3601943265497832,0.0526315789473684,0.6375,0.042764355214753,0.2139747309555089,Moderately referenc"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,19,"CNN_FP_07,cnn,CNN,FP,36683,288123,0,Benign,0.5,1,0.975613534450531,3.6890363693237305,0.0,benign_reference_32,32,0.0606205523643268,-5.219524258747697,8.908560628071427,128,8.91142391132734,0.0028632832559125,0.0028632832559125,0.0003214080675266,True,24.78402560188244,6.689963319368286,16.84772475660489,-7.93630084527755,0.65660736544536,0.7467378323474236,0.6019745234255426,0.3602677449184802,0.1111111111111111,0.634375,0.0344146358291723,0.1125606001535874,Moderately reference-stable,Present "
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,20,"CNN_FP_08,cnn,CNN,FP,9969,15869,0,Benign,0.5,1,0.9999271631240844,9.527901649475098,1.1102230246251563e-16,benign_reference_32,32,0.0606205523643268,-5.219524258747697,14.747425908222796,128,14.739145868401613,-0.0082800398211819,0.0082800398211819,0.0005614566143753,True,25.83787786318787,6.361850751362033,20.288511865794742,-5.54936599739313,0.5983452605251722,0.6791156282129607,0.0800728154863409,0.3763086382571676,0.1111111111111111,0.75625,0.0519365123236161,0.1452108079274658,Moderately re"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,21,"CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,0.5,0,0.4951852858066559,-0.0192595273256301,3.576278687078549e-07,benign_reference_32,32,0.0606205523643268,-5.219524258747697,5.200264731422067,128,5.2047428510866185,0.0044781196645518,0.0044781196645518,0.0008611330183813,True,14.59594625841147,3.953493785053784,9.900344554749044,-4.695601703662425,0.6579601453320796,0.5868666208062361,0.1430273483332364,0.3468525314984293,0.0526315789473684,0.625,0.0274097430258882,0.1168043341000846,Moderately ref"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,22,"CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,0.5,0,0.1311746537685394,-1.8906124830245967,2.775557561562892e-17,benign_reference_32,32,0.0606205523643268,-5.219524258747697,3.3289117757231,128,3.332798985496668,0.003887209773568,0.003887209773568,0.0011677118636536,True,7.888162497331709,2.0166371412738413,5.610480741414189,-2.2776817559175213,0.6714707216808226,0.6362665942395339,-0.0126246320830807,0.3511164966998945,0.0526315789473684,0.6937500000000001,0.0201260831975931,0.0847170864641313,Moder"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,23,"CNN_TP_02,cnn,CNN,TP,17430,268473,1,DoS attacks-GoldenEye,0.5,1,0.999772012233734,8.38609790802002,5.960464477539064e-08,benign_reference_32,32,0.0606205523643268,-5.219524258747697,13.605622166767716,128,13.598023210881044,-0.0075989558866726,0.0075989558866726,0.0005585158689202,True,22.743019325939443,5.827843090329671,18.170521268410244,-4.5724980575292,0.6644549673250822,0.6486269195037992,0.2722678939266147,0.3580369900996836,0.0526315789473684,0.7,0.0500156355342477,0.2362568170236372,Mod"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,24,"CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,0.5,1,0.999972939491272,10.519020080566406,0.0,benign_reference_32,32,0.0606205523643268,-5.219524258747697,15.738544339314103,128,15.741310803000042,0.0027664636859388,0.0027664636859388,0.0001757763377791,True,30.76343699613505,8.691187231108316,23.252373899567548,-7.511063096567507,0.7052419591258904,0.7784920635011496,0.6165128274442032,0.3922584258062199,0.1111111111111111,0.675,0.0295205102796172,0.1266874157889006,Moderately ref"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,25,"CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,0.5,1,0.9999734163284302,10.535295486450195,0.0,benign_reference_32,32,0.0606205523643268,-5.219524258747697,15.754819745197892,128,15.756596567826415,0.0017768226285248,0.0017768226285248,0.000112779622824,True,25.57802417454821,6.067244967497993,20.667310371187316,-4.910713803360901,0.626123641500378,0.6400501669127947,0.3349501244667471,0.3753481613630607,0.0526315789473684,0.73125,0.041872131443289,0.1613146343641176,Moderately reference-s"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,26,"CNN_TP_06,cnn,CNN,TP,47278,243809,1,DoS attacks-Hulk,0.5,1,0.9999860525131226,11.178597450256348,0.0,benign_reference_32,32,0.0606205523643268,-5.219524258747697,16.398121709004045,128,16.39840136975268,0.0002796607486352,0.0002796607486352,1.7054437916613392e-05,True,32.023915626913634,9.111697822554293,24.21115849833316,-7.812757128580473,0.7133967455782554,0.6749469895964799,0.1640558410763318,0.4638850732600732,0.25,0.60625,0.0306811970950724,0.1015919642634877,Moderately reference-stable,Pr"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,27,"CNN_TP_07,cnn,CNN,TP,55228,264866,1,DDOS attack-HOIC,0.5,1,0.9999992847442628,14.194995880126951,1.1102230246251563e-16,benign_reference_32,32,0.0606205523643268,-5.219524258747697,19.41452013887465,128,19.411689882968883,-0.0028302559057671,0.0028302559057671,0.0001457803687921,True,36.140607364370965,10.484339841130843,27.77614862366993,-8.364458740701041,0.7261320237414303,0.5990866464680015,-0.0301456716297108,0.3576865842490842,0.25,0.628125,0.0382268963122204,0.1156415044959011,Moderately "
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,28,"MLP_FN_02,mlp,MLP,FN,27401,120018,1,Infilteration,0.5,0,0.2444657683372497,-1.128349781036377,1.4901161249358807e-08,benign_reference_32,32,0.0607254018256497,-5.404723562300205,4.276373781263828,128,4.278065445625617,0.0016916643617888,0.0016916643617888,0.0003955838400283,True,6.484921132109335,1.9136415843985048,5.3814932888674765,-1.1034278432418594,0.7538503241060398,0.5750596623005527,-0.064930612992488,0.3379711829063609,0.0526315789473684,0.675,0.0059437716293058,0.0296217348707426,Moder"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,29,"MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,0.5,0,0.002130031818524,-6.149486064910889,9.313226032384159e-10,benign_reference_32,32,0.0607254018256497,-5.404723562300205,-0.7447625026106834,128,-0.7498327796177182,-0.0050702770070347,0.0050702770070347,0.0050702770070347,True,12.866044439864591,2.949435542879717,6.058105830123438,-6.807938609741156,0.6054703994944065,0.5654098908269432,-0.0081387146349239,0.3136835832511142,0.0526315789473684,0.615625,0.0085033472087359,0.0319602394269047,"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,30,"MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,0.5,1,0.5051805377006531,0.0207229405641555,0.0,benign_reference_32,32,0.0607254018256497,-5.404723562300205,5.425446502864361,128,5.429001729990412,0.0035552271260508,0.0035552271260508,0.0006552874725008,True,15.011172723669072,3.481904567039689,10.22008722682974,-4.79108549683933,0.6232553152856363,0.6069521986216287,0.2953483364446267,0.343467932888405,0.0526315789473684,0.7406250000000001,0.0075562980372309,0.0220977862616642,Moderately reference-st"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,31,"MLP_FP_03,mlp,MLP,FP,4667,25012,0,Benign,0.5,1,0.6361875534057617,0.5588549375534058,0.0,benign_reference_32,32,0.0607254018256497,-5.404723562300205,5.963578499853611,128,5.952584708340158,-0.010993791513453,0.010993791513453,0.0018434890248737,True,6.679413571279412,3.856199648314664,6.315999139809784,-0.363414431469627,0.9073463519883258,0.9660568960413628,0.7413692634541416,0.3837282509157509,0.25,0.68125,0.0320947350700121,0.1173974807919258,Moderately reference-stable,Present only with exp"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,32,"MLP_FP_05,mlp,MLP,FP,59742,197096,0,Benign,0.5,1,0.715701699256897,0.9232396483421326,0.0,benign_reference_32,32,0.0607254018256497,-5.404723562300205,6.327963210642338,128,6.329076209685934,0.0011129990435962,0.0011129990435962,0.0001758858271685,True,20.578488399285213,4.766602920273712,13.453782304485571,-7.12470609479964,0.6440922095605522,0.5504721788182657,0.0229257544099439,0.3263144368746148,0.0526315789473684,0.728125,0.0153259941238277,0.0560072005947933,Moderately reference-stable,Pre"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,33,"MLP_FP_06,mlp,MLP,FP,41650,78177,0,Benign,0.5,1,0.8347740173339844,1.6198467016220093,5.960464477539064e-08,benign_reference_32,32,0.0607254018256497,-5.404723562300205,7.024570263922215,128,7.025352554687124,0.000782290764909,0.000782290764909,0.0001113649284607,True,24.757744885459648,5.120671491943633,15.891548720073386,-8.86619616538626,0.5558308555219644,0.5767777710423144,0.22329628418247,0.3338609651012901,0.0526315789473684,0.68125,0.01728038173193,0.054339752936122,Moderately reference-"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,34,"MLP_FP_07,mlp,MLP,FP,30135,15708,0,Benign,0.5,1,0.9815468788146972,3.973895311355591,5.960464477539064e-08,benign_reference_32,32,0.0607254018256497,-5.404723562300205,9.378618873655796,128,9.378548358912749,-7.051474304731187e-05,7.051474304731187e-05,7.518670285812046e-06,True,35.503487634528526,10.078959998109074,22.441017996720635,-13.062469637807888,0.7034638387801322,0.7598495584025111,0.3597657577980739,0.4333488202973496,0.1764705882352941,0.6812499999999999,0.0152496741585172,0.06970268"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,35,"MLP_FP_08,mlp,MLP,FP,17265,186259,0,Benign,0.5,1,0.9999529123306274,9.962841987609863,0.0,benign_reference_32,32,0.0607254018256497,-5.404723562300205,15.367565549910069,128,15.37239198299551,0.0048264330854408,0.0048264330854408,0.0003140662110576,True,34.84086642845227,7.524334355113857,25.10662920572389,-9.73423722272838,0.6065774983491564,0.6108636261775435,0.2194351166038061,0.3568281563637601,0.0526315789473684,0.690625,0.0269027494045094,0.1059472108172663,Moderately reference-stable,Pres"
vit,results/stage14_integrated_gradients/stage14_4b_ig_case_reliability.csv,36,"MLP_TN_01,mlp,MLP,TN,9672,51000,0,Benign,0.5,0,0.495976060628891,-0.0160962045192718,2.9802322387695312e-08,benign_reference_32,32,0.0607254018256497,-5.404723562300205,5.388627357780933,128,5.386272906515999,-0.0023544512649342,0.0023544512649342,0.0004369296870258,True,14.721763690438369,3.41552061318383,10.054018298477184,-4.667745391961184,0.6217654048046839,0.6073786668316711,0.2963779473112318,0.343467932888405,0.0526315789473684,0.7406250000000001,0.0076304842750137,0.0319085377812253,Mod"
