path,extension,size_bytes,sha256,git_tracked,scientific_stage,artifact_role,provenance_classification,structured_shape,row_count,dimension_basis,record_bound,redistribution_status,rights_basis,notes
results/manuscript_support/stage26_deployment_draft/stage26_results_deployment_discussion_draft.md,.md,11290,bee78a50efb9d14d8b97bdfb88e94e91eabc25e76b0e97308e74216f6f78744e,YES,Stage26,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored narrative or manuscript-support documentation
results/multiseed/multiseed_metric_summary.csv,.csv,7700,5491d67a028182be5090eb177d8004102a57d597eb751b76735070cb0958bdf5,YES,Stage12,AGGREGATE_REGISTRY_AUDIT_OR_SUMMARY,AGGREGATE_DERIVED_RESULT,4x87,4,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/multiseed/multiseed_model_operating_points.csv,.csv,7899,779de559bf99faaf5a7555fadd64460b35dd07f253cf6498516db5ad2942fb15,YES,Stage12,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,20x25,20,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/multiseed/multiseed_paired_model_differences.csv,.csv,6582,838f3240881c8becb79c84acefa7765155166d88afdc31feff20810376802297,YES,Stage12,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,100x5,100,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/multiseed/multiseed_selected_winners.csv,.csv,2072,64254bd11636e6f7c147617c52198c7b1b69e83ba2780f0858b1a4c386be5b44,YES,Stage12,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,10x13,10,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/multiseed/multiseed_split_summary.csv,.csv,306,96b338ece9b0019a562f69711300cc2d8dc62e5c54fd090698e52125e07dd20c,YES,Stage12,AGGREGATE_REGISTRY_AUDIT_OR_SUMMARY,AGGREGATE_DERIVED_RESULT,5x7,5,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/multiseed/multiseed_threshold_stability.csv,.csv,377,c00c3f9f5a26a6269d71a8f3af9d8cac6d4b793faabd519fb468a820a90af763,YES,Stage12,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,4x7,4,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/multiseed/multiseed_winner_frequency.csv,.csv,179,5c03d25e08b1796ebf0d8f8313f597fc5a502acca1f0454403ab35f0b48936b7,YES,Stage12,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,4x4,4,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/operational_cost/break_even_cost_analysis.csv,.csv,752,75d8278bd433028c26a8232c626542709ab63efdc15c850fa5bc28c42e69cff8,YES,CROSS_STAGE_OR_NOT_STAGE_SPECIFIC,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,3x10,3,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/operational_cost/frozen_operating_point_costs.csv,.csv,7885,98c43c86154b6f69515206019dd9fd55c0a01b01dc2f1f925174cecfae6b9cc2,YES,CROSS_STAGE_OR_NOT_STAGE_SPECIFIC,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,35x17,35,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/operational_cost/holdout_cost_ratio_evaluation.csv,.csv,4196,e7f598099cf520fa6d2dbe6727186270db8625acb873578444256697b2951df0,YES,CROSS_STAGE_OR_NOT_STAGE_SPECIFIC,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,14x20,14,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/operational_cost/normalized_operational_burden.csv,.csv,1203,ba181be55f76bfcf4f3fbf7527aa743796c42d1bd16658bf386bd8abd1751e8d,YES,CROSS_STAGE_OR_NOT_STAGE_SPECIFIC,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,5x12,5,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/operational_cost/validation_cost_ratio_threshold_selection.csv,.csv,2756,fabba20b9a7614aad58eaa71053d23373d42be274ac1d5b32cc1a644edecdea0,YES,CROSS_STAGE_OR_NOT_STAGE_SPECIFIC,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,14x15,14,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/operational_cost/validation_fp_fn_pareto_frontier.csv,.csv,32307,de7c21c6163149eefdba7870da6c6b34a3f8a3eafafd6fb23f1d820d2277456c,YES,CROSS_STAGE_OR_NOT_STAGE_SPECIFIC,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,171x15,171,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/publication_archive_through_stage21/publication_archive_through_stage21_final_seal.json,.json,20628,65987b7fe1e276dd813b6a01f8d899a3bf1b6a51bbc576daa898b44f6538782e,YES,Stage21,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=10,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/publication_archive_through_stage21/publication_archive_through_stage21_final_seal.sha256,.sha256,119,cff29fb735ae9eb859b0f59f8d20fe491016ad8e85a75637ba95402b46625c22,YES,Stage21,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/publication_figures_through_stage21_gap_completion.json,.json,3017,4a5909e67d3d162079fe9fa0e908bbcf81cc1845f940db9745fcb895020bcb6d,YES,Stage21,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=9,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/shap/lightgbm_shap_top20_features.csv,.csv,1315,fcca991bad1a9ea57745a1c6cc2d18d9575ded0efaa95880cc245970a2ad6fb4,YES,Stage06,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,20x5,20,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/shap/shared_shap_sample_manifest.csv,.csv,199519,2012f1824eaee483ff2ec48bbaa60d18b38d297c49b0c2f14870480e963cd351,YES,Stage06,RECORD_LEVEL_TABLE_OR_METADATA,PER_RECORD_DERIVED_ARTIFACT,5000x4,5000,CSV_STREAMED_ROW_AND_COLUMN_COUNT,YES,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,"Filename, dimensions, or role indicates record-specific content"
results/shap/xgboost_lightgbm_shap_global_comparison.csv,.csv,6592,93930ca52c71ad6e402c1d1a6f8baf88ebe26520c49d8e87a1a37892b2f9115d,YES,Stage06,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,78x8,78,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/shap/xgboost_lightgbm_top20_overlap.csv,.csv,2774,3c404701b40e865bc3c7d222b218494db50b48dcc4a801f961aab5924876f362,YES,Stage06,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,25x11,25,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/shap/xgboost_shap_top20_features.csv,.csv,947,181227f2accabb830a128c5911bd603ab84e1d5e9f8a9bd4c8bf636197d02a4d,YES,Stage06,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,20x5,20,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/README.md,.md,3583,832586858c4ac1a5fcf894ff5a1266b47e2dcb9d3619e3ad6e5ae0c6871e9cee,YES,Stage14,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored narrative or manuscript-support documentation
results/stage14_integrated_gradients/checksums.sha256,.sha256,7957,a4cdd125a9225b98497303b3bc467fb5696a8b8bb3a7059dec1f4c1082a86254,YES,Stage14,MANIFEST_RECEIPT_OR_CHECKSUM,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/figures/ig_cnn_global_top15_features.png,.png,167390,f9792f2916246cf5b766ff8544273e05218dec84f71cfba9f64fd6bf21557b2e,YES,Stage14,AGGREGATE_FIGURE,AGGREGATE_DERIVED_RESULT,2669x2066_pixels,NOT_APPLICABLE,PNG_IHDR_ONLY,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/figures/ig_disagreement_baseline_sensitivity.png,.png,120119,64ec56c957e7abc5e3ec333ef880b8d742e34dfdde117cc591c626901fcd9ea2,YES,Stage14,RECORD_LEVEL_VISUAL,PER_RECORD_DERIVED_ARTIFACT,2970x1616_pixels,NOT_APPLICABLE,PNG_IHDR_ONLY,YES,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,"Filename, dimensions, or role indicates record-specific content"
results/stage14_integrated_gradients/publication_assets/figures/ig_mlp_global_top15_features.png,.png,167657,981afab33f5b9523fad7583fc10e9d046946e69841e24f0a4d91aefcf3e43d92,YES,Stage14,AGGREGATE_FIGURE,AGGREGATE_DERIVED_RESULT,2669x2066_pixels,NOT_APPLICABLE,PNG_IHDR_ONLY,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/figures/ig_numerical_convergence_primary_baseline.png,.png,154637,aa8ca1cc9031bcfd1050b60fb015b864e0a070f9821430311155471ca93ddb77,YES,Stage14,AGGREGATE_FIGURE,AGGREGATE_DERIVED_RESULT,2520x1615_pixels,NOT_APPLICABLE,PNG_IHDR_ONLY,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/figures/ig_reference_sensitivity_by_outcome.png,.png,143433,eb66ca302e74bda5b4002d3adf2a21fd8a62d68cbe9311be3b071cada3f0a77a,YES,Stage14,AGGREGATE_FIGURE,AGGREGATE_DERIVED_RESULT,3570x1766_pixels,NOT_APPLICABLE,PNG_IHDR_ONLY,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/figures/ig_reliability_classes_by_model_outcome.png,.png,102221,8e3f13d49fb3f44d5a3bf0511ee4c8870d43d5be2c17466aa491ac0431f877bf,YES,Stage14,AGGREGATE_FIGURE,AGGREGATE_DERIVED_RESULT,3270x1758_pixels,NOT_APPLICABLE,PNG_IHDR_ONLY,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/figures/ig_robust_case_cnn_fp_05.png,.png,126704,74e3b232f4fbcf2f0fce34495b2cde7c2efe2ef0a6bf19235fda26d9b5d25e5c,YES,Stage14,RECORD_LEVEL_VISUAL,PER_RECORD_DERIVED_ARTIFACT,2669x1765_pixels,NOT_APPLICABLE,PNG_IHDR_ONLY,YES,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,"Filename, dimensions, or role indicates record-specific content"
results/stage14_integrated_gradients/publication_assets/figures/ig_robust_case_cnn_tn_06.png,.png,126161,b71ea11db8365b15374dd1475d9d65c8ea490d83253615ce9e653716dfa36257,YES,Stage14,RECORD_LEVEL_VISUAL,PER_RECORD_DERIVED_ARTIFACT,2669x1765_pixels,NOT_APPLICABLE,PNG_IHDR_ONLY,YES,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,"Filename, dimensions, or role indicates record-specific content"
results/stage14_integrated_gradients/publication_assets/figures/ig_robust_case_cnn_tp_08.png,.png,126007,062d293dd1d3a153668aa6bbb9c8a7f4f0ce9b22124072ae6de87d1ddcc51ba4,YES,Stage14,RECORD_LEVEL_VISUAL,PER_RECORD_DERIVED_ARTIFACT,2669x1765_pixels,NOT_APPLICABLE,PNG_IHDR_ONLY,YES,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,"Filename, dimensions, or role indicates record-specific content"
results/stage14_integrated_gradients/publication_assets/figures/ig_robust_case_mlp_fp_04.png,.png,137889,ca3dc5d836072ce5b439b00d76dd3ffb6a791801e4c232381bf7e1c62aa47dc5,YES,Stage14,RECORD_LEVEL_VISUAL,PER_RECORD_DERIVED_ARTIFACT,2670x1765_pixels,NOT_APPLICABLE,PNG_IHDR_ONLY,YES,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,"Filename, dimensions, or role indicates record-specific content"
results/stage14_integrated_gradients/publication_assets/figures/ig_robust_case_mlp_tn_08.png,.png,125123,d881a1b21554727e512660c7405d8801928e698bc84f622648b13f5a86d8652a,YES,Stage14,RECORD_LEVEL_VISUAL,PER_RECORD_DERIVED_ARTIFACT,2669x1765_pixels,NOT_APPLICABLE,PNG_IHDR_ONLY,YES,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,"Filename, dimensions, or role indicates record-specific content"
results/stage14_integrated_gradients/publication_assets/figures/ig_robust_case_mlp_tp_06.png,.png,141447,d60621b73fe334d36f91f809ce13076ae5aaf84ba6d809d327099ce8a9c049df,YES,Stage14,RECORD_LEVEL_VISUAL,PER_RECORD_DERIVED_ARTIFACT,2669x1765_pixels,NOT_APPLICABLE,PNG_IHDR_ONLY,YES,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,"Filename, dimensions, or role indicates record-specific content"
results/stage14_integrated_gradients/publication_assets/stage14_publication_asset_manifest.json,.json,7421,8cb2ae53f213199790a2d6ae9d7a20fe6a7859be5c008524f023640e888db32d,YES,Stage14,MANIFEST_RECEIPT_OR_CHECKSUM,AGGREGATE_DERIVED_RESULT,json_object_keys=7,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_baseline_sensitivity.csv,.csv,685,57798e2c635746027189eeae8f22161f8b548153fb1418218c9f1676036eaf77,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,4x11,4,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_baseline_sensitivity.tex,.tex,799,ebe47532e12a83e46a2dd4319a0e1808ed6323ab6ea372609c430e95df9d4202,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_global_top15_features.csv,.csv,2820,27920b29ab118488304e7ae2a54e41e7acd3d9dcec2e72c52cc55d8db115416f,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,30x9,30,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_global_top15_features.tex,.tex,2781,54c5268e72cba81422709f25c0c24e3ce38234839807c7f6ae1be6f7e94e1c9f,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_numerical_convergence.csv,.csv,1237,75aeb1bc582533ea7da0eba45d36372a202d5905a011801be16f671d055bf55e,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,8x10,8,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_numerical_convergence.tex,.tex,1180,107412255943f4550fc68255b9f6df54e32e1a8359cbdbd73e99337ab4db2f8f,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_recurring_reference_stable_features.csv,.csv,1235,1f8a1493a234f0b9b01dd7424d018c0854dd647579a1c861cfa8cabfb3785d93,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,9x8,9,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_recurring_reference_stable_features.tex,.tex,1364,f4d1cb1d11c8b095aa3933fa9fe746350330d6ff3f0799c87c6c1ec23561dc2f,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_reference_robust_cases.csv,.csv,1734,dcca76114fe7d384894452ce58d8d871f1f30ca6ff01dca6c315ab37a5e3fa66,YES,Stage14,RECORD_LEVEL_TABLE_OR_METADATA,PER_RECORD_DERIVED_ARTIFACT,10x11,10,CSV_STREAMED_ROW_AND_COLUMN_COUNT,YES,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,"Filename, dimensions, or role indicates record-specific content"
results/stage14_integrated_gradients/publication_assets/tables/table_ig_reference_robust_cases.tex,.tex,1535,1db240c25d0509bfe1fe6f9521f2ed90dbd5d21cd92c99ecf840b034e8f74220,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_reliability_by_outcome.csv,.csv,908,efd0dcb6017387e3f7fdf2ba0277129577b1fa9106d278688118812d0d75d03b,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,22x5,22,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_reliability_by_outcome.tex,.tex,1435,b9a9ac779d3fe951c3951b8115ddb0a033c1fe9856f17d4e03becd2e8eba164c,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_reliability_distribution.csv,.csv,142,6352eb116e502fef310b2fd3c4d8ad27e26611807ac23a21236f4d8245937124,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,3x3,3,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_reliability_distribution.tex,.tex,416,2d63574d3bc447297cae01c164588690600eea1be8987a626bb03956cdd0398d,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_ig_selected_robust_exemplars.csv,.csv,4663,5a470f6165d8099f17933181c9ba8eac7d976d7fff5c31f6867c1e6f2398afb7,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,6x41,6,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_neural_holdout_performance.csv,.csv,484,d6cdb1712300deea162888de86fb93ae2a2c1a8efa03b3ffb0fa271889d1b5cf,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,2x15,2,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/tables/table_neural_holdout_performance.tex,.tex,602,89116e0289b4d327f7f3487212010c4d6d2161028eca536216d0a682cf164eae,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage14_integrated_gradients/publication_assets/text/stage14_formal_findings.md,.md,3427,e61e71811967243adcf953a960f477cdc5f852fd91311969a2bc9dfcb6fdab13,YES,Stage14,SCIENTIFIC_OR_REPOSITORY_DOCUMENTATION,REPOSITORY_AUTHORED_DOCUMENTATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE,SCOPED_MIT_REPOSITORY_AUTHORED,Repository-authored narrative or manuscript-support documentation
results/stage14_integrated_gradients/publication_assets/text/stage14_manuscript_paragraph.txt,.txt,744,f494fc5fe99a3dbf8f8aed4501ee96315b0cb83be8e631265195214915f44cf2,YES,Stage14,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
