background_position,training_position,original_row_index,y_true
6257,41465,200511,0
6258,147203,132437,0
6259,166489,130850,0
6260,82281,251277,0
6261,111852,299457,0
6262,60731,204044,1
6263,108859,225837,1
6264,143853,7267,0
6265,93056,262378,0
6266,68895,195701,1
6267,54826,153600,1
6268,125506,299132,0
6269,161718,152061,0
6270,97159,171547,1
6271,55099,154294,0
6272,86806,188688,0
6273,21338,63229,0
6274,33884,69740,0
6275,16754,21230,0
6276,161303,220530,1
6277,115966,20126,0
6278,76671,139380,1
6279,145232,248802,1
6280,94107,20933,1
6281,14363,172669,0
6282,113712,61201,0
6283,58914,47199,0
6284,67702,140223,1
6285,112460,44771,0
6286,35586,124594,0
6287,58094,108372,0
6288,59056,106800,1
6289,130163,208544,0
6290,111549,153322,0
6291,50394,204936,0
6292,190815,293584,1
6293,182991,63374,1
6294,79368,67306,1
6295,93342,33999,0
6296,101191,138663,0
6297,43014,89898,0
6298,141232,206254,0
6299,97260,289658,0
6300,82796,143460,0
6301,74496,254386,0
6302,20835,136775,1
6303,71265,95065,0
6304,22855,106519,0
6305,40580,136837,0
6306,113263,226784,1
6307,123512,260113,0
6308,110794,124747,1
6309,170337,280472,0
6310,145960,211595,1
6311,163200,284922,0
6312,170222,143069,0
6313,98994,214555,0
6314,184757,269341,1
6315,30685,97907,1
6316,51442,214316,0
6317,16627,290585,1
6318,12430,58059,1
6319,3295,68750,1
6320,61112,199786,0
6321,20291,242871,1
6322,7104,119664,0
6323,26197,298429,1
6324,130606,157202,0
6325,161875,36994,0
6326,37730,80597,0
6327,120645,259218,0
6328,114891,68567,0
6329,13802,207220,0
6330,161113,23712,1
6331,157778,182386,1
6332,145578,90930,0
6333,22859,55155,1
6334,116808,5196,1
6335,13610,29001,0
6336,123067,205181,0
6337,142178,19840,0
6338,161894,139350,0
6339,174146,154288,1
6340,128097,217661,0
6341,191916,247540,1
6342,27125,241806,0
6343,123391,93299,0
6344,25217,174858,0
6345,188522,73188,0
6346,151506,238859,1
6347,179240,232701,1
6348,118796,8816,0
6349,192549,284186,1
6350,37299,90811,0
6351,46310,150899,0
6352,142575,59432,0
6353,64575,11148,1
6354,34324,24456,1
6355,149010,57644,1
6356,15295,293945,0
6357,60485,219112,1
6358,106256,263839,1
6359,31738,1941,1
6360,115469,201270,0
6361,91846,258730,0
6362,4933,110945,0
6363,104878,192639,0
6364,144449,253213,1
6365,44849,70268,1
6366,177999,186071,1
6367,112154,10501,0
6368,179576,64508,0
6369,8480,136675,0
6370,89857,244383,0
6371,100719,278348,0
6372,57132,29348,1
6373,178828,14461,1
6374,68060,152056,0
6375,11889,92449,1
6376,88736,163594,1
6377,135410,273605,0
6378,131835,96171,0
6379,63537,119033,0
6380,157630,70082,0
6381,188763,115915,0
6382,26290,285617,0
6383,2029,174489,0
6384,121932,75786,1
6385,181395,190026,1
6386,126589,151429,0
6387,112745,171938,0
6388,86343,213571,1
6389,98465,1505,1
6390,3324,87645,0
6391,104474,116860,0
6392,37548,170210,0
6393,34735,20008,1
6394,64120,180555,0
6395,50640,82461,1
6396,89161,265296,0
6397,153409,105472,1
6398,184743,123309,1
6399,68087,20762,0
6400,188085,36761,1
6401,75458,267310,0
6402,27381,12119,0
6403,126143,291368,1
6404,111950,209583,0
6405,124352,58430,0
6406,112895,192418,1
6407,62791,17792,0
6408,167744,136222,0
6409,20585,289969,0
6410,191036,73179,0
6411,72983,293852,0
6412,84657,297219,1
6413,164222,77660,0
6414,32588,80777,0
6415,140174,117165,1
6416,4265,290617,0
6417,168719,141413,0
6418,4055,144133,0
6419,40036,274793,0
6420,99877,161071,0
6421,66737,136938,0
6422,64737,282540,0
6423,106798,105702,0
6424,27034,29203,1
6425,178979,50188,0
6426,74742,271841,0
6427,122088,222738,1
6428,79920,287713,0
6429,182125,33939,0
6430,141324,129080,1
6431,192570,279041,0
6432,43186,85945,1
6433,129453,118882,0
6434,34020,66230,1
6435,83974,88477,1
6436,147133,135938,1
6437,150451,272191,0
6438,22887,71757,1
6439,164264,96372,0
6440,187543,99501,0
6441,121236,211562,0
6442,186762,187429,1
6443,33220,109938,0
6444,37880,84497,1
6445,22175,177924,0
6446,97364,188936,0
6447,115459,271207,0
6448,159389,20964,1
6449,113883,81180,0
6450,163526,117520,0
6451,82362,62544,0
6452,161234,265312,1
6453,183160,152452,1
6454,151157,99589,0
6455,155011,138095,0
6456,8392,212713,0
6457,79998,172028,0
6458,155956,43045,1
6459,95882,155475,0
6460,58170,163782,1
6461,153826,12126,0
6462,174796,40241,0
6463,73840,132345,0
6464,51811,6355,0
6465,72155,273304,0
6466,69597,283983,0
6467,172862,153126,1
6468,172549,246865,1
6469,12053,39246,0
6470,74162,69779,1
6471,159276,252367,0
6472,102173,67020,1
6473,56121,227827,1
6474,103204,202105,0
6475,143435,206512,1
6476,91765,199972,0
6477,114681,128788,0
6478,31540,49535,0
6479,102205,215854,0
6480,80569,203746,1
6481,190528,240038,0
6482,143816,42931,0
6483,41759,87863,1
6484,74784,154922,1
6485,182470,45320,0
6486,93517,250145,1
6487,177759,221272,0
6488,131996,67300,0
6489,188844,115602,1
6490,103423,279419,0
6491,136561,216318,0
6492,57811,79117,1
6493,174136,173682,0
6494,119083,197847,0
6495,92064,262409,1
6496,73519,98005,0
6497,111806,228892,0
6498,133382,4460,1
6499,182646,22408,0
6500,79400,171909,1
6501,31085,169979,1
6502,91637,225280,1
6503,77866,20288,1
6504,56926,268359,0
6505,93776,181758,0
6506,122382,155424,0
6507,105008,232573,0
6508,111724,288692,0
6509,106177,69788,0
6510,190819,9613,1
6511,137899,65722,0
6512,29850,255847,1
6513,9087,186282,1
6514,141563,225375,1
6515,110018,140060,0
6516,124867,244057,0
6517,173215,199514,1
6518,7710,121017,0
6519,37243,216951,0
6520,118617,26646,0
6521,52879,210083,0
6522,14239,267420,0
6523,11623,296895,0
6524,11385,212569,0
6525,70423,288799,0
6526,109704,199712,0
6527,78729,194423,0
6528,54542,132319,0
6529,154859,1786,1
6530,104654,113646,0
6531,52727,71202,0
6532,38191,216624,0
6533,120801,273804,0
6534,3808,251055,0
6535,103283,128599,1
6536,85946,230267,0
6537,42343,130501,0
6538,128011,39470,0
6539,27035,159275,0
6540,84287,153789,0
6541,36395,192478,1
6542,59775,187241,1
6543,170363,69277,1
6544,112364,275943,0
6545,136119,218725,0
6546,114255,217525,0
6547,169584,21272,0
6548,162984,174747,1
6549,35128,264086,0
6550,31834,37401,1
6551,17794,155866,0
6552,19352,273760,0
6553,174214,154413,0
6554,170886,183452,0
6555,47100,134113,0
6556,1412,187757,0
6557,181639,121145,1
6558,15314,163635,0
6559,172889,280742,1
6560,61460,17801,1
6561,21698,166478,1
6562,50241,120757,0
6563,63764,82143,1
6564,106991,83548,0
6565,152833,86034,0
6566,91325,11898,0
6567,82713,198082,1
6568,18451,152245,0
6569,88610,44015,0
6570,94104,144094,1
6571,78614,39383,1
6572,136695,36620,1
6573,125233,203603,1
6574,23938,90521,1
6575,94853,121506,1
6576,151937,52830,0
6577,151141,150022,0
6578,65260,281503,1
6579,27181,4535,0
6580,172609,249275,0
6581,81415,163366,0
6582,65590,13040,1
6583,125601,224163,1
6584,67983,176567,0
6585,182195,220324,1
6586,37342,70873,0
6587,115937,52343,1
6588,156077,231173,0
6589,133471,201803,0
6590,159690,8474,1
6591,145030,147623,1
6592,68797,234862,0
6593,155962,67513,1
6594,90205,242937,0
6595,84110,104398,0
6596,79690,23347,0
6597,77798,117244,1
6598,130026,296402,1
6599,107526,99554,0
6600,70124,93408,0
6601,63825,124252,0
6602,92137,116183,0
6603,25797,141370,0
6604,58098,191660,0
6605,68411,175139,1
6606,162754,142182,0
6607,24261,213507,1
6608,138144,225481,1
6609,19572,191314,1
6610,164765,130021,1
6611,176332,221344,0
6612,530,182770,1
6613,42092,72426,0
6614,165459,248401,0
6615,177283,224711,0
6616,68208,128597,1
6617,108436,79404,0
6618,12220,162467,1
6619,56540,11605,1
6620,11262,47344,0
6621,72415,52624,0
6622,99930,78378,0
6623,95370,13571,1
6624,17580,139765,0
6625,48516,237553,0
6626,108490,14051,1
6627,87255,269526,1
6628,10936,205173,1
6629,120158,224881,1
6630,182047,56656,1
6631,108809,60624,0
6632,16237,81608,1
6633,177835,280308,0
6634,66825,113502,0
6635,185794,142240,1
6636,79557,102954,0
6637,173025,107804,0
6638,59598,237218,0
6639,39993,265245,0
6640,157962,3806,0
6641,141595,246756,1
6642,167057,204428,0
6643,91466,201649,0
6644,178089,97626,1
6645,181592,236643,0
6646,145031,238169,0
6647,104188,104569,0
6648,135689,108112,0
6649,97025,144834,1
6650,120728,221421,1
6651,113740,225682,1
6652,19738,102417,1
6653,108082,190684,0
6654,173195,8475,0
6655,17453,103337,0
6656,5918,237660,0
6657,16420,37269,1
6658,144500,195757,0
6659,114160,203868,1
6660,170149,56825,0
6661,20795,114390,0
6662,187039,233638,0
6663,67697,249255,1
6664,122053,64408,0
6665,60607,192363,1
6666,32755,27470,1
6667,21309,106462,0
6668,93434,271978,1
6669,63762,73421,1
6670,138627,86173,0
6671,37816,195887,0
6672,21919,141310,0
6673,31991,214979,0
6674,68650,100214,0
6675,147347,201907,0
6676,59457,98793,0
6677,137561,10571,1
6678,64080,166195,0
6679,41947,258090,0
6680,162066,33118,1
6681,15582,131438,1
6682,135723,233513,0
6683,113100,187201,0
6684,98813,235458,1
6685,115939,212748,1
6686,131053,96018,1
6687,130783,258890,0
6688,43693,130749,0
6689,111928,198443,0
6690,40255,199099,0
6691,3306,100725,0
6692,99882,187611,1
6693,136718,65274,1
6694,185227,256613,0
6695,178429,79921,1
6696,71188,112666,0
6697,158822,26100,1
6698,153954,144371,0
6699,75701,130593,0
6700,118319,178483,1
6701,155395,6690,1
6702,130946,111533,1
6703,98066,252077,0
6704,73087,107016,0
6705,163252,297832,0
6706,14210,65818,1
6707,171696,212859,1
6708,121493,291264,1
6709,58171,185738,1
6710,159960,18366,0
6711,41196,210449,0
6712,138456,269053,0
6713,185243,234008,0
6714,12911,177025,1
6715,136872,118175,1
6716,108132,118305,0
6717,39453,13859,1
6718,100740,254291,1
6719,20837,107109,1
6720,54465,180469,0
6721,77804,180970,1
6722,149319,209158,0
6723,173564,299051,0
6724,32177,150772,0
6725,129434,246845,0
6726,31260,10850,0
6727,158549,36069,0
6728,93178,30303,1
6729,2096,165470,1
6730,1975,144498,0
6731,80032,200861,0
6732,67724,77563,1
6733,113103,261296,0
6734,135733,260658,0
6735,167624,6802,0
6736,159450,62695,0
6737,112341,211973,1
6738,109721,259154,0
6739,12724,168980,1
6740,37004,102377,1
6741,51461,19588,0
6742,152947,870,1
6743,51524,25583,0
6744,29943,292092,0
6745,48043,247993,1
6746,117045,75946,0
6747,38012,160106,0
6748,47743,217943,0
6749,154860,59886,0
6750,153209,110101,1
6751,118860,57699,0
6752,119784,108346,0
6753,148461,271280,0
6754,89778,36798,0
6755,105559,186817,1
6756,53332,228723,1
6757,96639,208417,0
6758,168151,257198,0
6759,114016,151391,0
6760,128841,89505,1
6761,124067,228863,0
6762,158641,245673,0
6763,115439,172306,1
6764,164132,50891,1
6765,109829,184627,0
6766,6006,85525,0
6767,105443,293473,0
6768,183422,241220,0
6769,124535,180608,0
6770,125117,262059,0
6771,168055,229068,0
6772,37952,117479,0
6773,177673,283071,1
6774,126795,140409,0
6775,160691,80740,1
6776,181633,69226,1
6777,153311,44884,1
6778,121891,116342,0
6779,136644,14597,0
6780,185058,228157,1
6781,88788,30769,1
6782,24957,89346,1
6783,130191,160241,1
6784,116730,167502,0
6785,192421,235571,1
6786,24395,260225,1
6787,154739,249363,0
6788,32719,278094,1
6789,177162,269574,1
6790,168676,263428,1
6791,88463,174910,1
6792,36019,289867,0
6793,45032,59149,0
6794,68117,89893,0
6795,132247,20348,1
6796,4902,114996,1
6797,111551,170568,1
6798,102257,199273,0
6799,98547,101341,1
6800,38524,97610,0
6801,110257,241427,0
6802,94182,152680,0
6803,95719,60798,0
6804,52101,285917,0
6805,89388,153518,1
6806,64105,173490,0
6807,135556,240131,0
6808,177938,201518,0
6809,164023,199361,0
6810,25385,3350,0
6811,158213,121070,1
6812,35296,147976,0
6813,144949,105817,1
6814,53275,226522,0
6815,29139,203696,1
6816,134360,262226,1
6817,174725,10776,1
6818,23020,183491,0
6819,72861,113082,0
6820,137854,51280,1
6821,86514,197234,0
6822,104332,130904,1
6823,107188,21387,0
6824,186515,83249,0
6825,129487,266075,0
6826,29619,51959,0
6827,127405,45442,0
6828,74700,138915,1
6829,72356,158090,0
6830,162288,162290,1
6831,101562,165041,0
6832,146507,34288,0
6833,97916,177010,0
6834,76748,207988,0
6835,177018,72485,1
6836,34371,163339,0
6837,27762,122348,0
6838,8471,275847,0
6839,66688,3604,1
6840,63801,197642,0
6841,9956,100010,1
6842,18960,204929,1
6843,13871,49614,0
6844,107588,238977,0
6845,80526,228907,1
6846,136764,176156,0
6847,97110,134738,0
6848,178204,245502,0
6849,151380,110314,1
6850,56688,187824,1
6851,94966,112007,0
6852,19351,365,1
6853,112615,91395,1
6854,189748,133069,0
6855,166913,109149,0
6856,5721,10550,1
6857,121508,127696,0
6858,167076,54814,0
6859,113482,214422,0
6860,136857,59769,0
6861,56142,168270,0
6862,81070,286260,1
6863,94976,133366,0
6864,127952,124763,1
6865,106265,95858,1
6866,184857,31261,0
6867,81712,117894,0
6868,87613,36559,1
6869,54041,273327,0
6870,131609,266988,0
6871,156078,239006,0
6872,165522,72514,1
6873,12227,241459,0
6874,154310,76843,1
6875,189876,204209,0
6876,154199,257133,1
6877,118019,26384,1
6878,8752,95154,1
6879,44935,214567,0
6880,162970,231050,0
6881,127160,180175,0
6882,157134,241611,0
6883,56277,218965,0
6884,79813,245094,1
6885,136487,54690,1
6886,90943,55764,0
6887,22993,220090,0
6888,15700,243051,1
6889,165557,15421,1
6890,13718,79079,0
6891,115678,267413,1
6892,129360,2829,0
6893,110310,291570,0
6894,19872,99698,0
6895,177081,119424,0
6896,50841,58761,1
6897,48519,49913,1
6898,142259,173747,1
6899,59471,219872,0
6900,69475,157320,0
6901,5049,252421,0
6902,5256,213165,1
6903,155853,229180,1
6904,57699,116466,0
6905,52585,214597,1
6906,135769,18215,1
6907,62450,237395,1
6908,69187,136328,0
6909,183353,47855,1
6910,17355,24183,0
6911,106724,144450,0
6912,162703,106632,1
6913,585,33021,1
6914,64027,99744,0
6915,16182,223278,1
6916,117426,130206,0
6917,32757,77650,1
6918,105639,278154,0
6919,7731,6997,0
6920,80114,219738,1
6921,28994,182438,0
6922,100629,148470,1
6923,160852,77350,0
6924,169321,53797,1
6925,106711,213831,1
6926,119794,205560,0
6927,8683,110609,0
6928,40773,199633,1
6929,21798,20494,0
6930,12250,76124,1
6931,36569,264750,0
6932,7642,120792,0
6933,37877,104070,1
6934,37903,43276,1
6935,157059,226943,0
6936,85207,63525,1
6937,170151,298146,1
6938,50620,44705,1
6939,13967,197540,1
6940,67167,24943,1
6941,174034,43357,0
6942,145181,210167,0
6943,170245,168167,0
6944,128810,6432,0
6945,92245,104653,1
6946,52042,198001,0
6947,65065,291507,1
6948,185774,218278,1
6949,153616,206828,1
6950,71080,6422,1
6951,105924,199639,1
6952,23920,222946,1
6953,116468,150486,0
6954,102845,110039,0
6955,27245,43930,1
6956,116075,265206,1
6957,186341,20076,0
6958,86172,23827,0
6959,48940,108565,1
6960,185943,50210,1
6961,70496,182715,0
6962,7035,270044,1
6963,83781,150488,0
6964,81398,108449,0
6965,9588,258422,0
6966,93668,38983,0
6967,103473,106601,0
6968,64127,281664,1
6969,36343,191184,0
6970,60264,43024,0
6971,119747,109285,0
6972,100436,10181,1
6973,85971,57789,1
6974,129155,83896,0
6975,189200,266213,1
6976,153743,65566,1
6977,94579,283558,1
6978,40084,262007,1
6979,5801,148380,0
6980,7094,100509,0
6981,68668,25686,0
6982,181997,102621,1
6983,119145,77027,0
6984,95362,165312,0
6985,172826,130620,1
6986,125402,271124,1
6987,125364,215994,0
6988,26680,161020,1
6989,69397,74826,1
6990,189764,66748,0
6991,22986,152404,0
6992,95012,241085,0
6993,38672,7084,0
6994,107943,26076,0
6995,143442,58281,0
6996,145981,251856,0
6997,169394,26194,1
6998,14725,107057,0
6999,136631,99468,1
7000,161769,39567,0
7001,2778,205565,1
7002,60219,283657,0
7003,129513,163231,1
7004,12071,90670,0
7005,43960,30305,0
7006,161166,289873,0
7007,59315,235397,1
7008,108522,174549,0
7009,78518,61160,0
7010,139104,109567,0
7011,142301,85142,0
7012,47624,98843,0
7013,19820,30623,1
7014,113512,132554,0
7015,444,209708,1
7016,110267,82254,0
7017,187417,289307,1
7018,100697,23548,1
7019,112769,25273,0
7020,23448,190680,1
7021,158929,184694,1
7022,3050,293604,0
7023,165299,122109,0
7024,36304,147200,0
7025,103543,30130,1
7026,23370,146871,0
7027,57554,177170,1
7028,137368,114762,0
7029,74913,97623,1
7030,172660,169246,0
7031,190621,45415,0
7032,23255,198586,0
7033,44342,166517,1
7034,189070,88503,0
7035,153380,134795,0
7036,32915,91387,1
7037,143953,10278,0
7038,122346,133012,0
7039,70755,212633,0
7040,64919,278494,0
7041,97639,50545,0
7042,96472,274290,0
7043,62636,20817,1
7044,84651,33698,0
7045,23562,296755,1
7046,31090,57129,0
7047,106412,115813,0
7048,67518,176192,0
7049,168391,31699,0
7050,86943,50080,1
7051,182854,28280,0
7052,45931,74197,1
7053,111914,158421,0
7054,2624,216726,0
7055,59696,93540,0
7056,21931,82720,1
7057,66979,131415,0
7058,59759,285107,1
7059,112816,126752,0
7060,118180,67032,1
7061,136620,157759,0
7062,81802,203604,0
7063,72565,241171,1
7064,187371,165724,0
7065,44292,221894,1
7066,86337,149843,0
7067,60001,137825,1
7068,91373,170665,0
7069,87733,294544,0
7070,188857,47891,1
7071,131671,230152,0
7072,41234,109689,0
7073,12006,204666,0
7074,67002,99704,0
7075,24895,122758,1
7076,186543,73761,0
7077,139900,134161,1
7078,113991,11673,1
7079,87334,82377,0
7080,26123,163386,0
7081,45568,193203,0
7082,139283,264637,0
7083,22171,110630,1
7084,23837,249499,1
7085,47251,284473,0
7086,23415,118015,1
7087,111276,4171,1
7088,167952,54748,0
7089,38776,131283,1
7090,57968,116116,1
7091,113570,198107,0
7092,42697,138122,0
7093,176444,39959,1
7094,167040,110523,0
7095,19399,61664,0
7096,53293,190287,1
7097,143305,133488,1
7098,85130,144810,0
7099,151283,67385,1
7100,5281,23956,0
7101,98641,126318,0
7102,178164,169618,0
7103,89268,72707,0
7104,127021,132640,0
7105,93585,148573,0
7106,112275,65622,0
7107,116710,270828,1
7108,63413,206649,0
7109,99242,82109,0
7110,190565,16502,0
7111,106134,15664,0
7112,93569,92648,1
7113,94861,113954,1
7114,103186,92871,1
7115,79860,125958,0
7116,191024,138402,0
7117,41200,40922,0
7118,39017,182451,0
7119,154638,51971,1
7120,179897,218086,0
7121,124836,104068,0
7122,141200,224358,0
7123,160503,118061,0
7124,31511,31616,1
7125,123149,102210,1
7126,69251,30094,0
7127,71701,116654,0
7128,62081,133467,1
7129,22545,227804,0
7130,189133,275348,0
7131,119188,253783,0
7132,81270,215341,1
7133,96717,190643,0
7134,34446,227836,1
7135,88972,177162,0
7136,126949,11377,1
7137,18548,174497,1
7138,102674,121966,1
7139,795,1921,0
7140,91329,193465,1
7141,173421,261661,1
7142,50901,129233,0
7143,91460,131666,0
7144,127787,275914,0
7145,171050,207606,1
7146,33692,61034,0
7147,149904,132831,0
7148,173264,287768,0
7149,39333,73186,1
7150,172943,106861,0
7151,4500,171134,1
7152,79137,290389,0
7153,126213,13319,0
7154,123376,227593,1
7155,18699,168321,0
7156,145047,213973,1
7157,142864,65814,0
7158,132095,156523,1
7159,115506,127694,1
7160,95321,265434,1
7161,38909,76411,0
7162,58864,287821,1
7163,91574,112008,0
7164,150303,252102,1
7165,6983,198349,0
7166,144202,282470,1
7167,144539,58753,1
7168,138664,55198,1
7169,25390,15317,1
7170,145910,81508,1
7171,104879,200109,1
7172,168684,99354,1
7173,29242,137033,0
7174,135365,92214,0
7175,186838,157239,1
7176,176993,62693,0
7177,184341,238557,0
7178,45207,158161,0
7179,119231,119771,1
7180,52503,89527,0
7181,21745,34507,0
7182,631,175718,0
7183,32303,119410,0
7184,179976,102400,1
7185,144902,26905,0
7186,55710,252130,1
7187,36486,292192,0
7188,60850,58920,0
7189,92933,221690,0
7190,120081,9581,0
7191,95027,233911,1
7192,180841,204114,1
7193,176957,204035,1
7194,76511,205353,0
7195,112928,191863,1
7196,34397,128777,0
7197,127201,136249,1
7198,70573,89474,1
7199,69059,87897,0
7200,182428,295860,0
7201,21477,91303,1
7202,163090,93495,1
7203,163743,73714,1
7204,154222,16798,1
7205,169429,179104,1
7206,113823,142494,0
7207,10728,222934,1
7208,82893,212348,1
7209,114822,143941,1
7210,169447,66087,0
7211,175021,171454,1
7212,79727,28622,1
7213,91189,78108,0
7214,3699,52245,0
7215,97769,11640,0
7216,40389,139601,0
7217,85298,170796,0
7218,175526,153754,1
7219,50152,170604,0
7220,80061,57657,0
7221,98335,163173,0
7222,20485,273950,1
7223,32198,110088,1
7224,139597,4583,1
7225,65,197324,0
7226,138015,107835,0
7227,97384,164441,0
7228,92869,230493,0
7229,178778,45329,1
