model,model_display,case_id,holdout_position,original_row_index,y_true,attack_category,baseline_id,baseline_display,integration_steps,feature_index,feature_name,raw_feature_value,scaled_feature_value,attribution,absolute_attribution,absolute_rank
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,43,Pkt Len Var,0.0,-0.16378726065158844,-0.014741113312954583,0.014741113312954583,15
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,44,FIN Flag Cnt,0.0,-0.05233189836144447,0.0,0.0,67
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,45,SYN Flag Cnt,0.0,-0.1852944940328598,0.0,0.0,68
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,46,RST Flag Cnt,0.0,-0.5218309164047241,0.0,0.0,69
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.0,0.0,70
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,48,ACK Flag Cnt,1.0,1.5607398748397827,0.30175655225752607,0.30175655225752607,3
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,49,URG Flag Cnt,0.0,-0.16248618066310883,0.0,0.0,62
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,50,CWE Flag Count,0.0,-0.02324415184557438,0.0,0.0,61
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,51,ECE Flag Cnt,0.0,-0.5218309164047241,0.0,0.0,60
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,52,Down/Up Ratio,0.0,-0.5546588897705078,0.0,0.0,59
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,53,Pkt Size Avg,0.0,-0.8142153024673462,-0.37047359307104516,0.37047359307104516,1
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-0.2994685630926217,0.2994685630926217,4
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,55,Bwd Seg Size Avg,0.0,-0.6581581234931946,0.04569694291602018,0.04569694291602018,13
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,56,Fwd Byts/b Avg,0.0,0.0,0.0,0.0,71
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,57,Fwd Pkts/b Avg,0.0,0.0,0.0,0.0,72
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,58,Fwd Blk Rate Avg,0.0,0.0,0.0,0.0,57
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,59,Bwd Byts/b Avg,0.0,0.0,0.0,0.0,58
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,60,Bwd Pkts/b Avg,0.0,0.0,0.0,0.0,63
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,61,Bwd Blk Rate Avg,0.0,0.0,0.0,0.0,64
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,62,Subflow Fwd Pkts,2.0,-0.033482640981674194,0.00010521022123370616,0.00010521022123370616,32
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,63,Subflow Fwd Byts,0.0,-0.036053989082574844,0.00016760383013360173,0.00016760383013360173,31
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,64,Subflow Bwd Pkts,0.0,-0.05591423809528351,-0.002520970539711465,0.002520970539711465,17
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,65,Subflow Bwd Byts,0.0,-0.02156716026365757,-0.00027062517176603686,0.00027062517176603686,30
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,66,Init Fwd Win Byts,257.0,-0.7308355569839478,-0.0019367071124757884,0.0019367071124757884,18
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,67,Init Bwd Win Byts,-1.0,-0.4095837473869324,-3.6586908181574125e-05,3.6586908181574125e-05,36
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,68,Fwd Act Data Pkts,0.0,-0.03314182162284851,1.6470876288531737e-05,1.6470876288531737e-05,39
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,69,Fwd Seg Size Min,20.0,-0.221856951713562,0.0,0.0,49
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,70,Active Mean,0.0,-0.09103736281394958,0.0,0.0,47
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,71,Active Std,0.0,-0.06719702482223511,0.0,0.0,48
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,72,Active Max,0.0,-0.09757475554943085,0.0,0.0,54
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,73,Active Min,0.0,-0.07560674101114273,0.0,0.0,53
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,74,Idle Mean,0.0,-0.29483991861343384,0.0,0.0,52
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,75,Idle Std,0.0,-0.13760210573673248,0.0,0.0,51
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,76,Idle Max,0.0,-0.3058960735797882,0.0,0.0,50
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_median,Benign training median,128,77,Idle Min,0.0,-0.27937188744544983,0.0,0.0,46
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,0,Dst Port,9699.0,-0.07298717647790909,0.7579231242276346,0.7579231242276346,5
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,1,Protocol,6.0,-0.4150773882865906,-0.07909542765694964,0.07909542765694964,30
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,2,Flow Duration,19.0,-0.37714558839797974,0.19045579838768917,0.19045579838768917,20
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,3,Tot Fwd Pkts,2.0,-0.033482640981674194,-0.00017861284519359968,0.00017861284519359968,63
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,4,Tot Bwd Pkts,0.0,-0.05591423809528351,0.00585069251125527,0.00585069251125527,51
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,5,TotLen Fwd Pkts,0.0,-0.036053989082574844,-0.0014959464582658712,0.0014959464582658712,56
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,6,TotLen Bwd Pkts,0.0,-0.021563339978456497,-0.0019586670668450983,0.0019586670668450983,55
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.5273968579482256,1.5273968579482256,1
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,8,Fwd Pkt Len Min,0.0,-0.2446633279323578,0.0004892838027635743,0.0004892838027635743,60
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,9,Fwd Pkt Len Mean,0.0,-0.7370033860206604,0.10113464463594095,0.10113464463594095,25
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-0.05718806756909759,0.05718806756909759,36
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.32711808180263235,0.32711808180263235,12
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,12,Bwd Pkt Len Min,0.0,-0.3786987066268921,-0.07180151180213107,0.07180151180213107,32
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,13,Bwd Pkt Len Mean,0.0,-0.6581581234931946,0.25703941941664393,0.25703941941664393,15
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.38980917341752547,0.38980917341752547,11
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,15,Flow Byts/s,0.0,-0.06769761443138123,0.005983163255787731,0.005983163255787731,49
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,16,Flow Pkts/s,105263.1579,-0.11383850127458572,-0.03811965100784749,0.03811965100784749,41
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,17,Flow IAT Mean,19.0,-0.2308841496706009,0.12881985401535995,0.12881985401535995,23
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,18,Flow IAT Std,0.0,-0.24242855608463287,0.1063905184882632,0.1063905184882632,24
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,19,Flow IAT Max,19.0,-0.34468770027160645,0.1466320567523668,0.1466320567523668,22
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,20,Flow IAT Min,19.0,-0.1787588894367218,0.23167542333966043,0.23167542333966043,18
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,21,Fwd IAT Tot,19.0,-0.36729758977890015,-0.08069628883848871,0.08069628883848871,29
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,22,Fwd IAT Mean,19.0,-0.24259735643863678,-0.08354314642702161,0.08354314642702161,28
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,23,Fwd IAT Std,0.0,-0.3030920922756195,-0.07625760092798217,0.07625760092798217,31
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,24,Fwd IAT Max,19.0,-0.3346860706806183,0.21360026443370847,0.21360026443370847,19
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,25,Fwd IAT Min,19.0,-0.19227124750614166,0.048174263001224175,0.048174263001224175,38
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,26,Bwd IAT Tot,0.0,-0.2732647657394409,-0.1541071289888167,0.1541071289888167,21
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,27,Bwd IAT Mean,0.0,-0.1603161096572876,-0.060770921661123266,0.060770921661123266,35
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,28,Bwd IAT Std,0.0,-0.23024432361125946,-0.04430005084596059,0.04430005084596059,40
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,29,Bwd IAT Max,0.0,-0.2293379306793213,-0.06303109064881825,0.06303109064881825,34
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,30,Bwd IAT Min,0.0,-0.09595174342393875,0.0041992340429733285,0.0041992340429733285,53
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,31,Fwd PSH Flags,0.0,-0.1852944940328598,-0.014461229399983056,0.014461229399983056,44
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,32,Bwd PSH Flags,0.0,0.0,0.0,0.0,67
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,33,Fwd URG Flags,0.0,-0.02324415184557438,0.0,0.0,68
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,34,Bwd URG Flags,0.0,0.0,0.0,0.0,69
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,35,Fwd Header Len,40.0,-0.03493262454867363,0.00021969311852360526,0.00021969311852360526,62
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,36,Bwd Header Len,0.0,-0.061066582798957825,-0.005968019872318987,0.005968019872318987,50
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,37,Fwd Pkts/s,105263.1579,0.0849272683262825,-0.24351403393923265,0.24351403393923265,17
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,38,Bwd Pkts/s,0.0,-0.350984126329422,-0.01839089690404117,0.01839089690404117,43
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,39,Pkt Len Min,0.0,-0.24511286616325378,0.007908109329792766,0.007908109329792766,47
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,40,Pkt Len Max,0.0,-0.7656013369560242,0.8678491888588895,0.8678491888588895,3
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,41,Pkt Len Mean,0.0,-0.7634954452514648,0.4724629727983019,0.4724629727983019,8
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,42,Pkt Len Std,0.0,-0.7985594868659973,0.2609915707897342,0.2609915707897342,14
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,43,Pkt Len Var,0.0,-0.16378726065158844,-0.2831286715616277,0.2831286715616277,13
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,44,FIN Flag Cnt,0.0,-0.05233189836144447,0.0,0.0,70
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,45,SYN Flag Cnt,0.0,-0.1852944940328598,0.00736536129137599,0.00736536129137599,48
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.7951182982560273,0.7951182982560273,4
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.9350116725351503,0.9350116725351503,2
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,48,ACK Flag Cnt,1.0,1.5607398748397827,0.6108397594033356,0.6108397594033356,7
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,49,URG Flag Cnt,0.0,-0.16248618066310883,0.0,0.0,78
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,50,CWE Flag Count,0.0,-0.02324415184557438,0.0,0.0,77
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.6320607346541662,0.6320607346541662,6
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,52,Down/Up Ratio,0.0,-0.5546588897705078,-0.045996698437732235,0.045996698437732235,39
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,53,Pkt Size Avg,0.0,-0.8142153024673462,-0.055313883115585424,0.055313883115585424,37
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-0.40174309702568184,0.40174309702568184,10
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,55,Bwd Seg Size Avg,0.0,-0.6581581234931946,0.009252580318415296,0.009252580318415296,46
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,56,Fwd Byts/b Avg,0.0,0.0,0.0,0.0,71
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,57,Fwd Pkts/b Avg,0.0,0.0,0.0,0.0,72
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,58,Fwd Blk Rate Avg,0.0,0.0,0.0,0.0,73
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,59,Bwd Byts/b Avg,0.0,0.0,0.0,0.0,74
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,60,Bwd Pkts/b Avg,0.0,0.0,0.0,0.0,75
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,61,Bwd Blk Rate Avg,0.0,0.0,0.0,0.0,76
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,62,Subflow Fwd Pkts,2.0,-0.033482640981674194,0.0003544275595106438,0.0003544275595106438,61
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,63,Subflow Fwd Byts,0.0,-0.036053989082574844,0.000879943966575406,0.000879943966575406,58
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,64,Subflow Bwd Pkts,0.0,-0.05591423809528351,0.002331941607879696,0.002331941607879696,54
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,65,Subflow Bwd Byts,0.0,-0.02156716026365757,-0.00015336059768684564,0.00015336059768684564,65
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,66,Init Fwd Win Byts,257.0,-0.7308355569839478,-0.4245993763827217,0.4245993763827217,9
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,67,Init Bwd Win Byts,-1.0,-0.4095837473869324,0.08387533907854197,0.08387533907854197,27
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,68,Fwd Act Data Pkts,0.0,-0.03314182162284851,0.0001085030428400108,0.0001085030428400108,66
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,69,Fwd Seg Size Min,20.0,-0.221856951713562,0.08912801738141948,0.08912801738141948,26
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,70,Active Mean,0.0,-0.09103736281394958,0.0009406829819982275,0.0009406829819982275,57
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,71,Active Std,0.0,-0.06719702482223511,0.004956185228716037,0.004956185228716037,52
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,72,Active Max,0.0,-0.09757475554943085,-0.009692661842619802,0.009692661842619802,45
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,73,Active Min,0.0,-0.07560674101114273,-0.00017430930962753562,0.00017430930962753562,64
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,74,Idle Mean,0.0,-0.29483991861343384,-0.25506660985557295,0.25506660985557295,16
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,75,Idle Std,0.0,-0.13760210573673248,-0.0006820503311100158,0.0006820503311100158,59
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,76,Idle Max,0.0,-0.3058960735797882,0.036695182238085315,0.036695182238085315,42
mlp,MLP,NEURAL_DISAGREE_06,23693,28361,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,77,Idle Min,0.0,-0.27937188744544983,-0.06938588037874299,0.06938588037874299,33
mlp,MLP,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,zero_scaled,Zero standardized vector,128,0,Dst Port,9710.0,-0.07244029641151428,0.6138827977407681,0.6138827977407681,30
mlp,MLP,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,zero_scaled,Zero standardized vector,128,1,Protocol,6.0,-0.4150773882865906,-0.07502013335996259,0.07502013335996259,56
